FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,ZONA,CLASE DE SITIO,CÓDIGO DANE,CLASE DE ARMA,PERMISO,CANTIDAD
,CUNDINAMARCA,CHOCONTÁ,Sábado,RURAL,VIAS PUBLICAS,"25,183,000",REVOLVER,SIN PERMISO,2
,CUNDINAMARCA,GIRARDOT,Sábado,URBANA,LOCAL COMERCIAL,"25,307,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,PACHO,Sábado,URBANA,CARRETERA,"25,513,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,HATONUEVO,Sábado,URBANA,VIAS PUBLICAS,"44,378,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,VILLANUEVA,Sábado,URBANA,VIAS PUBLICAS,"44,874,000",PISTOLA,SIN PERMISO,1
,MAGDALENA,SANTA MARTA (CT),Sábado,URBANA,VIAS PUBLICAS,"47,001,000",PISTOLA,SIN PERMISO,1
,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,URBANA,VIAS PUBLICAS,"54,001,000",REVOLVER,SIN PERMISO,1
,NORTE DE SANTANDER,DURANIA,Sábado,URBANA,INSTALACIONES DE LA POLICIA,"54,239,000",ESCOPETA DE FISTO,SIN PERMISO,1
,PUTUMAYO,PUERTO CAICEDO,Sábado,URBANA,VIAS PUBLICAS,"86,569,000",ESCOPETA,SIN PERMISO,2
,SANTANDER,BARRANCABERMEJA,Sábado,URBANA,VIAS PUBLICAS,"68,081,000",REVOLVER,SIN PERMISO,1
,SANTANDER,SAN GIL,Sábado,URBANA,VIAS PUBLICAS,"68,679,000",REVOLVER,SIN PERMISO,1
,SANTANDER,VALLE DE SAN JOSÉ,Sábado,URBANA,"BARES, CANTINAS Y SIMILARES","68,855,000",PISTOLA,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Sábado,URBANA,VIAS PUBLICAS,"70,001,000",REVOLVER,SIN PERMISO,1
,TOLIMA,IBAGUÉ (CT),Sábado,URBANA,CASAS DE HABITACION,"73,001,000",PISTOLA,CON PERMISO,1
,TOLIMA,MELGAR,Sábado,URBANA,VIAS PUBLICAS,"73,449,000",PISTOLA,SIN PERMISO,1
,TOLIMA,ORTEGA,Sábado,URBANA,CASAS DE HABITACION,"73,504,000",ESCOPETA,SIN PERMISO,1
,VALLE,ALCALÁ,Sábado,URBANA,CASAS DE HABITACION,"76,020,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,CON PERMISO,1
,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Sábado,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,JAMUNDÍ,Sábado,URBANA,VIAS PUBLICAS,"76,364,000",PISTOLA,SIN PERMISO,1
,VALLE,PALMIRA,Sábado,URBANA,VIAS PUBLICAS,"76,520,000",REVOLVER,CON PERMISO,1
,VALLE,YOTOCO,Sábado,RURAL,INTERIOR VEHICULO PARTICULAR,"76,890,000",PISTOLA,CON PERMISO,1
,ANTIOQUIA,EL BAGRE,Domingo,RURAL,FINCAS Y SIMILARES,"5,250,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,FRONTINO,Domingo,RURAL,FINCAS Y SIMILARES,"5,284,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,GUARNE,Domingo,URBANA,VIAS PUBLICAS,"5,318,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Domingo,RURAL,TRAMO DE VIA,"5,042,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",SUBAMETRALLADORA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Domingo,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,CAMPO DE LA CRUZ,Domingo,URBANA,VIAS PUBLICAS,"8,137,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,LURUACO,Domingo,URBANA,VIAS PUBLICAS,"8,421,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,LURUACO,Domingo,URBANA,VIAS PUBLICAS,"8,421,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,SOLEDAD,Domingo,URBANA,VIAS PUBLICAS,"8,758,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,SOLEDAD,Domingo,URBANA,VIAS PUBLICAS,"8,758,000",PISTOLA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",PISTOLA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Domingo,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,OTANCHE,Domingo,URBANA,VIAS PUBLICAS,"15,507,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,SANTA SOFÍA,Domingo,RURAL,VIAS PUBLICAS,"15,696,000",ESCOPETA,SIN PERMISO,1
,CALDAS,FILADELFIA,Domingo,RURAL,VIAS PUBLICAS,"17,272,000",ESCOPETA,SIN PERMISO,1
,CASANARE,MANÍ,Domingo,RURAL,VIAS PUBLICAS,"85,139,000",ESCOPETA,SIN PERMISO,1
,CASANARE,PAZ DE ARIPORO,Domingo,RURAL,VIAS PUBLICAS,"85,250,000",PISTOLA,SIN PERMISO,1
,CASANARE,YOPAL (CT),Domingo,URBANA,VIAS PUBLICAS,"85,001,000",REVOLVER,SIN PERMISO,1
,CAUCA,PUERTO TEJADA,Domingo,URBANA,VIAS PUBLICAS,"19,573,000",PISTOLA,SIN PERMISO,1
,CAUCA,SANTANDER DE QUILICHAO,Domingo,URBANA,PLAZAS DE MERCADO,"19,698,000",REVOLVER,SIN PERMISO,1
,CESAR,EL PASO,Domingo,RURAL,CARRETERA,"20,250,000",ESCOPETA,SIN PERMISO,1
,CESAR,EL PASO,Domingo,URBANA,VIAS PUBLICAS,"20,250,000",PISTOLA,SIN PERMISO,1
,CESAR,VALLEDUPAR (CT),Domingo,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
,CESAR,VALLEDUPAR (CT),Domingo,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
,CHOCÓ,ISTMINA,Domingo,URBANA,VIAS PUBLICAS,"27,361,000",REVOLVER,SIN PERMISO,1
,CÓRDOBA,MONTERÍA (CT),Domingo,URBANA,VIAS PUBLICAS,"23,001,000",PISTOLA,CON PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,FACATATIVÁ,Domingo,RURAL,CARRETERA,"25,269,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,SOACHA,Domingo,URBANA,VIAS PUBLICAS,"25,754,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,MAICAO,Domingo,RURAL,TRAMO DE VIA,"44,430,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,RIOHACHA (CT),Domingo,URBANA,VIAS PUBLICAS,"44,001,000",REVOLVER,SIN PERMISO,1
,HUILA,NEIVA (CT),Domingo,URBANA,GALLERA,"41,001,000",PISTOLA,CON PERMISO,1
,MAGDALENA,SANTA MARTA (CT),Domingo,URBANA,VIAS PUBLICAS,"47,001,000",PISTOLA,SIN PERMISO,1
,MAGDALENA,SANTA MARTA (CT),Domingo,URBANA,VIAS PUBLICAS,"47,001,000",REVOLVER,SIN PERMISO,1
,MAGDALENA,SANTA MARTA (CT),Domingo,URBANA,VIAS PUBLICAS,"47,001,000",PISTOLA,SIN PERMISO,1
,META,BARRANCA DE UPÍA,Domingo,RURAL,VIAS PUBLICAS,"50,110,000",ESCOPETA,SIN PERMISO,1
,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,URBANA,ESTABLECIMIENTO PUBLICO,"54,001,000",REVOLVER,SIN PERMISO,2
,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,URBANA,VIAS PUBLICAS,"54,001,000",PISTOLA,SIN PERMISO,1
,NORTE DE SANTANDER,PUERTO SANTANDER,Domingo,URBANA,VIAS PUBLICAS,"54,553,000",PISTOLA,SIN PERMISO,1
,PUTUMAYO,PUERTO ASÍS,Domingo,URBANA,VIAS PUBLICAS,"86,568,000",ESCOPETA,SIN PERMISO,1
,QUINDÍO,LA TEBAIDA,Domingo,URBANA,VIAS PUBLICAS,"63,401,000",REVOLVER,CON PERMISO,1
,SANTANDER,PIEDECUESTA,Domingo,URBANA,VIAS PUBLICAS,"68,547,000",REVOLVER,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Domingo,URBANA,VIAS PUBLICAS,"70,001,000",REVOLVER,SIN PERMISO,1
,TOLIMA,FALAN,Domingo,URBANA,VIAS PUBLICAS,"73,270,000",REVOLVER,SIN PERMISO,1
,TOLIMA,PLANADAS,Domingo,URBANA,VIAS PUBLICAS,"73,555,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,CON PERMISO,1
,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",ESCOPETA,SIN PERMISO,1
,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Domingo,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,BELLO,Lunes,URBANA,VIAS PUBLICAS,"5,088,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,BELLO,Lunes,URBANA,VIAS PUBLICAS,"5,088,000",REVOLVER,SIN PERMISO,3
,ANTIOQUIA,BELLO,Lunes,URBANA,VIAS PUBLICAS,"5,088,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,ITUANGO,Lunes,URBANA,VIAS PUBLICAS,"5,361,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Lunes,URBANA,VIAS PUBLICAS,"5,001,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,PUERTO TRIUNFO,Lunes,RURAL,FINCAS Y SIMILARES,"5,591,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,VEGACHÍ,Lunes,URBANA,VIAS PUBLICAS,"5,858,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,MALAMBO,Lunes,URBANA,VIAS PUBLICAS,"8,433,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,SOLEDAD,Lunes,URBANA,VIAS PUBLICAS,"8,758,000",PISTOLA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Lunes,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Lunes,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Lunes,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,RÁQUIRA,Lunes,URBANA,VIAS PUBLICAS,"15,600,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,SANTA MARÍA,Lunes,URBANA,VIAS PUBLICAS,"15,690,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,ZETAQUIRA,Lunes,URBANA,VIAS PUBLICAS,"15,897,000",ESCOPETA DE FISTO,SIN PERMISO,1
,CAQUETÁ,SOLITA,Lunes,URBANA,VIAS PUBLICAS,"18,785,000",REVOLVER,SIN PERMISO,1
,CAUCA,PUERTO TEJADA,Lunes,URBANA,VIAS PUBLICAS,"19,573,000",REVOLVER,SIN PERMISO,1
,CESAR,CURUMANÍ,Lunes,URBANA,CASAS DE HABITACION,"20,228,000",REVOLVER,SIN PERMISO,1
,CESAR,SAN ALBERTO,Lunes,RURAL,VIAS PUBLICAS,"20,710,000",ESCOPETA,SIN PERMISO,4
,CESAR,VALLEDUPAR (CT),Lunes,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
,CESAR,VALLEDUPAR (CT),Lunes,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
,CÓRDOBA,MONTERÍA (CT),Lunes,URBANA,VIAS PUBLICAS,"23,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,3
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,LA PALMA,Lunes,URBANA,VIAS PUBLICAS,"25,394,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,MAICAO,Lunes,URBANA,VIAS PUBLICAS,"44,430,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,URIBIA,Lunes,RURAL,VIAS PUBLICAS,"44,847,000",REVOLVER,SIN PERMISO,1
,MAGDALENA,ZONA BANANERA,Lunes,RURAL,CARRETERA,"47,980,000",PISTOLA,CON PERMISO,1
,NARIÑO,SAN ANDRES DE TUMACO,Lunes,RURAL,VIAS PUBLICAS,"52,835,000",REVOLVER,SIN PERMISO,1
,NARIÑO,SAN ANDRES DE TUMACO,Lunes,RURAL,CORREDORES FLUVIALES,"52,835,000",FUSIL / RIFLE,SIN PERMISO,3
,NARIÑO,SAN ANDRES DE TUMACO,Lunes,RURAL,CORREDORES FLUVIALES,"52,835,000",REVOLVER,SIN PERMISO,1
,PUTUMAYO,SAN MIGUEL,Lunes,RURAL,CASAS DE HABITACION,"86,757,000",PISTOLA,SIN PERMISO,1
,RISARALDA,MISTRATÓ,Lunes,URBANA,VIAS PUBLICAS,"66,456,000",REVOLVER,SIN PERMISO,1
,RISARALDA,SANTA ROSA DE CABAL,Lunes,URBANA,VIAS PUBLICAS,"66,682,000",REVOLVER,SIN PERMISO,1
,SANTANDER,BUCARAMANGA (CT),Lunes,URBANA,VIAS PUBLICAS,"68,001,000",ESCOPETA,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Lunes,URBANA,VIAS PUBLICAS,"70,001,000",PISTOLA,SIN PERMISO,1
,TOLIMA,HERVEO,Lunes,URBANA,VIAS PUBLICAS,"73,347,000",ESCOPETA,SIN PERMISO,1
,VALLE,BOLÍVAR,Lunes,RURAL,CASAS DE HABITACION,"76,100,000",ESCOPETA,SIN PERMISO,1
,VALLE,BOLÍVAR,Lunes,RURAL,CASAS DE HABITACION,"76,100,000",PISTOLA,SIN PERMISO,1
,VALLE,BOLÍVAR,Lunes,RURAL,CASAS DE HABITACION,"76,100,000",REVOLVER,SIN PERMISO,1
,VALLE,BUGALAGRANDE,Lunes,RURAL,CARRETERA,"76,113,000",PISTOLA,CON PERMISO,1
,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,CON PERMISO,1
,VALLE,CALI (CT),Lunes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CANDELARIA,Lunes,RURAL,VIAS PUBLICAS,"76,130,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,LA CEJA,Martes,RURAL,FINCAS Y SIMILARES,"5,376,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Martes,URBANA,VIAS PUBLICAS,"5,001,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Martes,URBANA,VIAS PUBLICAS,"5,001,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Martes,URBANA,VIAS PUBLICAS,"5,001,000",SUBAMETRALLADORA,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Martes,URBANA,VIAS PUBLICAS,"5,001,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Martes,RURAL,FINCAS Y SIMILARES,"5,042,000",REVOLVER,SIN PERMISO,3
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Martes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,MALAMBO,Martes,URBANA,VIAS PUBLICAS,"8,433,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,MALAMBO,Martes,URBANA,OTRO,"8,433,000",PISTOLA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Martes,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,SAN PABLO,Martes,URBANA,VIAS PUBLICAS,"13,670,000",ESCOPETA,SIN PERMISO,2
,BOYACÁ,SABOYÁ,Martes,URBANA,INSTALACIONES DE LA POLICIA,"15,632,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,SATIVASUR,Martes,RURAL,MINA,"15,723,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,TENZA,Martes,RURAL,FINCAS Y SIMILARES,"15,798,000",ESCOPETA DE FISTO,SIN PERMISO,1
,CALDAS,CHINCHINÁ,Martes,URBANA,VIAS PUBLICAS,"17,174,000",REVOLVER,SIN PERMISO,1
,CALDAS,MANIZALES (CT),Martes,URBANA,VIAS PUBLICAS,"17,001,000",REVOLVER,SIN PERMISO,1
,CALDAS,MANZANARES,Martes,URBANA,INSTALACIONES DE LA POLICIA,"17,433,000",ESCOPETA,SIN PERMISO,1
,CALDAS,MARQUETALIA,Martes,URBANA,INSTALACIONES DE LA POLICIA,"17,444,000",ESCOPETA,SIN PERMISO,1
,CALDAS,RIOSUCIO,Martes,RURAL,CARRETERA,"17,614,000",ESCOPETA,SIN PERMISO,1
,CAQUETÁ,FLORENCIA (CT),Martes,URBANA,VIAS PUBLICAS,"18,001,000",REVOLVER,SIN PERMISO,1
,CASANARE,PAZ DE ARIPORO,Martes,RURAL,FINCAS Y SIMILARES,"85,250,000",ESCOPETA DE FISTO,SIN PERMISO,1
,CASANARE,PAZ DE ARIPORO,Martes,RURAL,FINCAS Y SIMILARES,"85,250,000",REVOLVER,SIN PERMISO,1
,CAUCA,MIRANDA,Martes,URBANA,VIAS PUBLICAS,"19,455,000",PISTOLA,SIN PERMISO,1
,CESAR,AGUSTÍN CODAZZI,Martes,RURAL,CARRETERA,"20,013,000",ESCOPETA,SIN PERMISO,1
,CESAR,CHIRIGUANÁ,Martes,RURAL,CARRETERA,"20,178,000",REVOLVER,SIN PERMISO,1
,CESAR,EL COPEY,Martes,RURAL,VIAS PUBLICAS,"20,238,000",ESCOPETA,SIN PERMISO,3
,CESAR,LA PAZ,Martes,URBANA,CASAS DE HABITACION,"20,621,000",PISTOLA,SIN PERMISO,1
,CHOCÓ,TADÓ,Martes,RURAL,VIAS PUBLICAS,"27,787,000",PISTOLA,CON PERMISO,1
,CUNDINAMARCA,ALBÁN,Martes,RURAL,CARRETERA,"25,019,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,EL COLEGIO,Martes,URBANA,ESTABLECIMIENTO PUBLICO,"25,245,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,FACATATIVÁ,Martes,RURAL,CARRETERA,"25,269,000",REVOLVER,CON PERMISO,1
,CUNDINAMARCA,FACATATIVÁ,Martes,RURAL,CARRETERA,"25,269,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,GIRARDOT,Martes,URBANA,VIAS PUBLICAS,"25,307,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,SAN CAYETANO,Martes,RURAL,FINCAS Y SIMILARES,"25,653,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,SOACHA,Martes,URBANA,VIAS PUBLICAS,"25,754,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,SOACHA,Martes,URBANA,VIAS PUBLICAS,"25,754,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,TOCAIMA,Martes,RURAL,CARRETERA,"25,815,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,BARRANCAS,Martes,URBANA,VIAS PUBLICAS,"44,078,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,RIOHACHA (CT),Martes,URBANA,VIAS PUBLICAS,"44,001,000",REVOLVER,SIN PERMISO,1
,HUILA,PALESTINA,Martes,RURAL,VIAS PUBLICAS,"41,530,000",REVOLVER,SIN PERMISO,1
,META,SAN MARTÍN,Martes,URBANA,VIAS PUBLICAS,"50,689,000",ESCOPETA,SIN PERMISO,1
,NARIÑO,SAN ANDRES DE TUMACO,Martes,RURAL,SELVA,"52,835,000",PISTOLA,SIN PERMISO,2
,NARIÑO,TANGUA,Martes,RURAL,VIAS PUBLICAS,"52,788,000",REVOLVER,SIN PERMISO,1
,NORTE DE SANTANDER,CHINÁCOTA,Martes,URBANA,VIAS PUBLICAS,"54,172,000",ESCOPETA,SIN PERMISO,1
,NORTE DE SANTANDER,CÚCUTA (CT),Martes,URBANA,VIAS PUBLICAS,"54,001,000",REVOLVER,SIN PERMISO,1
,NORTE DE SANTANDER,PAMPLONITA,Martes,RURAL,CARRETERA,"54,520,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,BALBOA,Martes,RURAL,FINCAS Y SIMILARES,"66,075,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,MISTRATÓ,Martes,URBANA,VIAS PUBLICAS,"66,456,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Martes,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Martes,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Martes,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Martes,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,SANTANDER,CHIPATÁ,Martes,RURAL,FINCAS Y SIMILARES,"68,179,000",ESCOPETA,SIN PERMISO,1
,SANTANDER,CIMITARRA,Martes,RURAL,LINEA FERREA,"68,190,000",ESCOPETA,SIN PERMISO,1
,SANTANDER,TONA,Martes,RURAL,CARRETERA,"68,820,000",ESCOPETA DE FISTO,SIN PERMISO,1
,SUCRE,SAMPUÉS,Martes,URBANA,VIAS PUBLICAS,"70,670,000",REVOLVER,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Martes,URBANA,VIAS PUBLICAS,"70,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,DAGUA,Martes,RURAL,VIAS PUBLICAS,"76,233,000",ESCOPETA,SIN PERMISO,1
,VALLE,PALMIRA,Martes,RURAL,FINCAS Y SIMILARES,"76,520,000",ESCOPETA,SIN PERMISO,2
,VALLE,PALMIRA,Martes,RURAL,FINCAS Y SIMILARES,"76,520,000",PISTOLA,SIN PERMISO,1
,VALLE,PALMIRA,Martes,RURAL,FINCAS Y SIMILARES,"76,520,000",REVOLVER,SIN PERMISO,1
,VALLE,PALMIRA,Martes,URBANA,VIAS PUBLICAS,"76,520,000",PISTOLA,SIN PERMISO,1
,VALLE,PALMIRA,Martes,RURAL,VIAS PUBLICAS,"76,520,000",ESCOPETA,SIN PERMISO,1
